,1 Hz,,2 Hz,,5 Hz,,10 Hz,,20Hz,,50 Hz,,100 Hz,,200 Hz,,250 Hz,,500 Hz,frequesncy,EPSC Gain,
6.0056979148,6.328217106E-11,3.0057337826,7.294338655E-11,1.2057724869,8.486818518E-11,0.60582482814,1.038361329E-10,0.3058841486,1.303350653E-10,0.12549571842,3.554397078E-11,0.058617724522,9.721781993E-11,0.035011108019,2.502392106E-10,0.031712142404,1.930429362E-9,0.030736368282,5.664309512E-8,,,
6.0057008889,6.403629043E-11,3.0057367915,7.381209771E-11,1.2057755366,8.587923178E-11,0.60582793332,1.050735092E-10,0.30588731806,1.318882981E-10,0.12549918323,3.602329006E-11,0.058621813044,9.715304049E-11,0.035014531371,2.524719088E-10,0.031715215006,1.925985501E-9,0.030741466786,5.653588499E-8,,,
6.0057038641,6.479880338E-11,3.0057398036,7.469117519E-11,1.2057785895,8.690234505E-11,0.60583104178,1.063256383E-10,0.30589049091,1.334600132E-10,0.12550293871,3.659832496E-11,0.058625221562,9.673420217E-11,0.03501793184,2.555403641E-10,0.03171828856,1.921550378E-9,0.030744217632,5.647803538E-8,,,
6.0057068407,6.557005747E-11,3.0057428188,7.558075408E-11,1.2057816457,8.793766865E-11,0.60583415352,1.075926947E-10,0.30589366714,1.35050427E-10,0.12550634976,3.693593417E-11,0.058628506483,9.66740873E-11,0.035021328266,2.583321523E-10,0.031721363066,1.91712398E-9,0.030748462321,5.64034928E-8,,,
6.0057098206,6.635064709E-11,3.0057458373,7.648095457E-11,1.2057847051,8.898534799E-11,0.60583726856,1.088748547E-10,0.30589684677,1.366597577E-10,0.12550950043,3.752986623E-11,0.058632600172,9.661129657E-11,0.035024589055,2.609269785E-10,0.031724438525,1.912706295E-9,0.030756951698,5.625877524E-8,,,
6.0057128045,6.714080319E-11,3.0057488589,7.739189501E-11,1.2057877677,9.004553014E-11,0.6058403869,1.101722966E-10,0.3059000298,1.38288226E-10,0.12551255756,3.80042509E-11,0.058636012692,9.619295832E-11,0.035027831545,2.641156855E-10,0.031727514938,1.90829731E-9,0.030762064879,5.615098135E-8,,,
6.005715792,6.794043798E-11,3.0057518837,7.831370245E-11,1.2057908336,9.111836382E-11,0.60584350854,1.114852006E-10,0.30590321622,1.399360555E-10,0.12551531686,3.859768257E-11,0.05863929963,9.613357482E-11,0.035031092814,2.669864253E-10,0.031730592305,1.903897015E-9,0.030764847105,5.609203427E-8,,,
6.0057187822,6.874949833E-11,3.0057549117,7.924651076E-11,1.2057939027,9.220399943E-11,0.60584663348,1.12813749E-10,0.30590640605,1.416034723E-10,0.12551812035,3.90265959E-11,0.0586433985,9.607276011E-11,0.035034307866,2.699074841E-10,0.031733670627,1.899505396E-9,0.030769063112,5.601753674E-8,,,
6.0057217752,6.956812185E-11,3.0057579428,8.019045417E-11,1.2057969751,9.330258909E-11,0.60584976172,1.141581263E-10,0.30590959928,1.432907048E-10,0.12552169406,3.957474083E-11,0.058646815031,9.565492053E-11,0.035037489106,2.728368887E-10,0.031736749904,1.89512244E-9,0.030777495126,5.587291632E-8,,,
6.0057247714,7.039652603E-11,3.0057609772,8.114566495E-11,1.2058000507,9.441428672E-11,0.60585289328,1.155185188E-10,0.30591279593,1.449979839E-10,0.12552557776,4.021946073E-11,0.058650103988,9.559626277E-11,0.035040720766,2.758617162E-10,0.031739830138,1.890748137E-9,0.03078261744,5.576452307E-8,,,
6.0057277708,7.123486765E-11,3.0057640148,8.211227574E-11,1.2058031295,9.553924798E-11,0.60585602816,1.168951215E-10,0.30591599599,1.467255428E-10,0.12552903114,4.065016832E-11,0.058654208053,9.553741141E-11,0.035044023852,2.789946514E-10,0.031742911328,1.886382473E-9,0.030785419228,5.570475337E-8,,,
6.0057307736,7.208323078E-11,3.0057670555,8.309042208E-11,1.2058062116,9.667763033E-11,0.60585916639,1.182881329E-10,0.30591919947,1.484736174E-10,0.125532,4.138527784E-11,0.058657628606,9.512006917E-11,0.035047361165,2.821972965E-10,0.031745993475,1.882025437E-9,0.030789614318,5.563018261E-8,,,
6.0057337794,7.294169655E-11,3.0057700995,8.40802423E-11,1.205809297,9.782959298E-11,0.60586230798,1.196977457E-10,0.30592240637,1.502424462E-10,0.12553470078,4.17846257E-11,0.058660919587,9.506213151E-11,0.035050700762,2.854397518E-10,0.03174907658,1.877677016E-9,0.030798004497,5.548543269E-8,,,
6.0057367883,7.381038522E-11,3.0057731467,8.508187628E-11,1.2058123856,9.899529698E-11,0.60586545291,1.211241515E-10,0.3059256167,1.520322703E-10,0.12553809612,4.235049553E-11,0.05866502886,9.500523092E-11,0.035054044246,2.887254937E-10,0.031752160643,1.873337198E-9,0.030803134916,5.537642814E-8,,,
6.0057398003,7.468943995E-11,3.0057761971,8.609546475E-11,1.2058154775,1.001749052E-10,0.6058686012,1.225675461E-10,0.30592883047,1.538433332E-10,0.12554200216,4.304949833E-11,0.058668453444,9.458838466E-11,0.035057406296,2.920693942E-10,0.031755245665,1.869005971E-9,0.030805952354,5.531592818E-8,,,
6.0057428155,7.557899578E-11,3.0057792507,8.712114976E-11,1.2058185726,1.013685823E-10,0.60587175283,1.240281305E-10,0.30593204767,1.556758812E-10,0.12554558314,4.348846145E-11,0.058671746453,9.453116154E-11,0.035060791062,2.954748929E-10,0.031758331647,1.864683323E-9,0.030810128654,5.524126132E-8,,,
6.005745834,7.647917289E-11,3.0057823075,8.815907525E-11,1.2058216711,1.025764949E-10,0.60587490783,1.255061081E-10,0.3059352683,1.575301631E-10,0.1255488198,4.417787946E-11,0.05867586095,9.447619919E-11,0.03506419124,2.989342444E-10,0.03176141859,1.860369242E-9,0.030818481254,5.509633847E-8,,,
6.0057488556,7.739008965E-11,3.0057853676,8.920938706E-11,1.2058247728,1.037988114E-10,0.60587806619,1.270016831E-10,0.30593849238,1.594064305E-10,0.12555194097,4.491338837E-11,0.058679289574,9.405984759E-11,0.035067599798,3.024406907E-10,0.031764506493,1.856063715E-9,0.030823619297,5.498673354E-8,,,
6.0057518804,7.831187309E-11,3.0057884309,9.027223272E-11,1.2058278777,1.050357024E-10,0.60588122793,1.285150614E-10,0.30594171991,1.613049375E-10,0.1255549059,4.542378553E-11,0.058682584615,9.400333346E-11,0.035071015914,3.059940704E-10,0.031767595357,1.851766731E-9,0.030826451173,5.492553679E-8,,,
6.0057549083,7.92446571E-11,3.0057914974,9.134776134E-11,1.205830986,1.062873401E-10,0.60588439303,1.300464513E-10,0.30594495089,1.632259411E-10,0.12555838202,4.603302531E-11,0.058686704349,9.39502969E-11,0.035074441745,3.095970789E-10,0.031770685183,1.847478277E-9,0.030830609883,5.485076556E-8,,,
6.0057579395,8.018857588E-11,3.0057945672,9.243612362E-11,1.2058340976,1.075538988E-10,0.60588756151,1.315960642E-10,0.30594818532,1.65169701E-10,0.12556219854,4.676734261E-11,0.058690137023,9.353443866E-11,0.03507787785,3.132505343E-10,0.031773775972,1.84319834E-9,0.030838927301,5.470565624E-8,,,
6.0057609738,8.11437617E-11,3.0057976402,9.353747205E-11,1.2058372124,1.088355546E-10,0.60589073337,1.331641147E-10,0.30595142321,1.671364796E-10,0.12556573871,4.72932707E-11,0.0586934341,9.347862803E-11,0.03508132264,3.169530127E-10,0.031776867725,1.83892691E-9,0.030844072528,5.459546633E-8,,,
6.0057640114,8.211034723E-11,3.0058007164,9.465196094E-11,1.2058403306,1.101324858E-10,0.60589390862,1.347508188E-10,0.30595466457,1.69126542E-10,0.12556883318,4.813442219E-11,0.058697559086,9.342750484E-11,0.035084774424,3.20703115E-10,0.031779960441,1.834663974E-9,0.030846918019,5.453359803E-8,,,
6.0057670521,8.308846796E-11,3.0058037959,9.57797463E-11,1.205843452,1.114448726E-10,0.60589708726,1.363563942E-10,0.30595790939,1.711401562E-10,0.12557163176,4.862488716E-11,0.05870099582,9.30121387E-11,0.035088232646,3.245007266E-10,0.031783054121,1.83040952E-9,0.03085106008,5.445871833E-8,,,
6.0057700961,8.407826223E-11,3.0058068787,9.692098598E-11,1.2058465767,1.127728973E-10,0.60590026929,1.37981061E-10,0.30596115768,1.731775931E-10,0.12557506429,4.912832052E-11,0.058704294937,9.295702607E-11,0.035091697417,3.278943591E-10,0.031786148767,1.826163536E-9,0.030859344201,5.431341717E-8,,,
6.0057731432,8.50798699E-11,3.0058099647,9.807583958E-11,1.2058497048,1.141167441E-10,0.60590345472,1.396250422E-10,0.30596440944,1.752391262E-10,0.12557867,4.990893767E-11,0.058708425189,9.290780396E-11,0.035095084209,3.317540919E-10,0.031789244378,1.821926009E-9,0.030864496174,5.420265942E-8,,,
6.0057761936,8.609343174E-11,3.005813054,9.924446849E-11,1.2058528361,1.154765994E-10,0.60590664356,1.412885635E-10,0.30596766469,1.773250322E-10,0.1255816207,5.06459234E-11,0.058711865993,9.249292862E-11,0.03509827884,3.356414593E-10,0.031792340955,1.817696927E-9,0.030867354608,5.414014215E-8,,,
6.0057792472,8.711908979E-11,3.0058161465,1.00427036E-10,1.2058559708,1.168526578E-10,0.60590983579,1.429718527E-10,0.30597092341,1.794355903E-10,0.1255842094,5.102350743E-11,0.058715167153,9.243850858E-11,0.03510138446,3.391561553E-10,0.0317954385,1.81347628E-9,0.030871480997,5.406514908E-8,,,
6.005782304,8.815698796E-11,3.0058192423,1.016237073E-10,1.2058591089,1.182451176E-10,0.60591303144,1.4467514E-10,0.30597418563,1.81571083E-10,0.12558678113,5.154720125E-11,0.058719302686,9.239117526E-11,0.035104367803,3.426050518E-10,0.031798537011,1.809264054E-9,0.030879733775,5.391964923E-8,,,
6.0057853641,8.920727209E-11,3.0058223414,1.028346492E-10,1.2058622503,1.19654172E-10,0.6059162305,1.463986582E-10,0.30597745133,1.837317954E-10,0.12558940941,5.210614953E-11,0.058722747571,9.197678949E-11,0.03510730308,3.460201772E-10,0.031801636491,1.805060237E-9,0.030884892322,5.38083366E-8,,,
6.0057884274,9.027008969E-11,3.0058254438,1.040600307E-10,1.205865395,1.210800124E-10,0.60591943298,1.481426426E-10,0.30598072053,1.859180157E-10,0.12559260142,5.294636786E-11,0.058726050778,9.192305664E-11,0.035110280861,3.495142302E-10,0.031804736939,1.800864818E-9,0.030887763128,5.374519067E-8,,,
6.0057914939,9.134558988E-11,3.0058285495,1.053000226E-10,1.2058685431,1.225228344E-10,0.60592263888,1.499073312E-10,0.30598399323,1.881300352E-10,0.12559590182,5.348836537E-11,0.058730191606,9.187759991E-11,0.035113305028,3.530948117E-10,0.031807838357,1.796677784E-9,0.030891874554,5.367008436E-8,,,
6.0057945636,9.243392337E-11,3.0058316584,1.065547976E-10,1.2058716945,1.239828388E-10,0.6059258482,1.516929643E-10,0.30598726942,1.900587612E-10,0.12559884748,5.429908765E-11,0.05873364058,9.146370248E-11,0.03511633415,3.567153636E-10,0.031810940744,1.792499124E-9,0.030900097405,5.352438823E-8,,,
6.0057976366,9.353524263E-11,3.0058347706,1.078245304E-10,1.2058748493,1.254602289E-10,0.60592906095,1.534997851E-10,0.30599042762,1.923010938E-10,0.12560168069,5.488298724E-11,0.058736945839,9.141065145E-11,0.03511934649,3.603490903E-10,0.031814044102,1.788328824E-9,0.030905262035,5.341254109E-8,,,
6.0058007129,9.464970196E-11,3.0058378861,1.091093975E-10,1.2058780075,1.269552091E-10,0.60593227714,1.553280391E-10,0.30599331531,1.946480494E-10,0.12560450723,5.552271229E-11,0.058741091978,9.136705916E-11,0.035122351375,3.64006033E-10,0.031817148431,1.784166875E-9,0.030908144525,5.33487903E-8,,,
6.0058037924,9.57774574E-11,3.0058410049,1.104095778E-10,1.205881169,1.284679849E-10,0.60593549676,1.571779747E-10,0.30599613949,1.965843357E-10,0.12560745584,5.61931289E-11,0.058744545051,9.095364888E-11,0.035125363458,3.677041281E-10,0.031820253732,1.780013263E-9,0.030912241572,5.327357316E-8,,,
6.0058068751,9.691866675E-11,3.005844127,1.117252517E-10,1.2058843339,1.299987646E-10,0.60593871983,1.590498427E-10,0.30599900537,1.986238427E-10,0.1256104716,5.687994612E-11,0.058747852366,9.090127434E-11,0.035128385283,3.714474365E-10,0.031823360004,1.775867976E-9,0.030920435666,5.312768758E-8,,,
6.0058099611,9.807348961E-11,3.0058472525,1.130566019E-10,1.2058875022,1.315477596E-10,0.60594194634,1.609438968E-10,0.306,1.99152323E-10,0.1256134555,5.756275777E-11,0.058752003829,9.085953442E-11,0.035131410978,3.752294054E-10,0.03182646725,1.771731002E-9,0.030925605883,5.301532782E-8,,,
6.0058130504,9.924208741E-11,3.0058503812,1.144038132E-10,1.2058906739,1.331151843E-10,0.6059451763,1.628603933E-10,0.30600001,2.42300505E-10,0.12561639073,5.824348415E-11,0.058755461012,9.044661008E-11,0.035134436442,3.790450963E-10,0.031829575469,1.76760233E-9,0.0309284994,5.295099577E-8,,,
6.0058161429,1.004246234E-10,3.0058535132,1.157670723E-10,1.2058938489,1.347012546E-10,0.60594840971,1.647995912E-10,0.30600003,2.41138776E-10,0.12561932003,5.893313753E-11,0.058758770386,9.039490674E-11,0.035137462452,3.82895526E-10,0.031832684662,1.763481948E-9,0.030932582565,5.287567199E-8,,,
6.0058192387,1.016212627E-10,3.0058566486,1.171465769E-10,1.2058970273,1.363061882E-10,0.60595164658,1.667617524E-10,0.30600007,2.384530131E-10,0.12562227449,5.963690789E-11,0.058762927188,9.035500718E-11,0.035140491278,3.867838163E-10,0.03183579483,1.759369843E-9,0.030940748894,5.272960712E-8,,,
6.0058223378,1.028321723E-10,3.0058597873,1.185425241E-10,1.2059002092,1.379302051E-10,0.60595488691,1.687471413E-10,0.30600015,2.340066769E-10,0.12562524758,6.035160351E-11,0.058766388491,8.994256761E-11,0.035143523593,3.907112311E-10,0.031838905973,1.755266004E-9,0.030945924187,5.261675801E-8,,,
6.0058254401,1.04057521E-10,3.0058629293,1.199551059E-10,1.2059033944,1.395735281E-10,0.6059581307,1.707560254E-10,0.30600031,2.265809609E-10,0.12562821956,6.107286873E-11,0.05876969993,8.989153021E-11,0.035146558591,3.946771196E-10,0.031842018091,1.751170418E-9,0.030948828097,5.255186842E-8,,,
6.0058285458,1.052974797E-10,3.0058660747,1.21384514E-10,1.205906583,1.412363829E-10,0.60596137796,1.727886748E-10,0.30600063,2.115549537E-10,0.12563118415,6.180034816E-11,0.058773862086,8.985345904E-11,0.035149595528,3.986808122E-10,0.031845131187,1.747083074E-9,0.030952897799,5.247644381E-8,,,
6.0058316547,1.06552221E-10,3.0058692235,1.228309454E-10,1.205909775,1.429189971E-10,0.60596462869,1.748453625E-10,0.30600127,1.365914142E-10,0.1256341486,6.253629582E-11,0.058777327518,8.94415031E-11,0.035152634397,4.027225671E-10,0.031848245259,1.74300396E-9,0.030961037203,5.233021274E-8,,,
6.0058347669,1.078219197E-10,3.0058723756,1.242946018E-10,1.2059129705,1.44621601E-10,0.6059678829,1.769263643E-10,0.30600255,1.537192374E-10,0.12563711993,6.328218392E-11,0.058780641025,8.939112641E-11,0.03515567552,4.068031075E-10,0.031851360309,1.738933064E-9,0.030966217049,5.221689885E-8,,,
6.0058378824,1.091067524E-10,3.0058755311,1.257756869E-10,1.2059161693,1.463444271E-10,0.6059711406,1.79031959E-10,0.30600483329,1.541461313E-10,0.12564009785,6.403766697E-11,0.058784808549,8.935487175E-11,0.035158719029,4.109229372E-10,0.031854476337,1.734870374E-9,0.030969130735,5.215147561E-8,,,
6.0058410012,1.104068977E-10,3.0058786899,1.272744049E-10,1.2059193716,1.480877106E-10,0.60597440177,1.811624283E-10,0.30600763188,1.544469655E-10,0.12564307857,6.480188417E-11,0.058788278121,8.89433983E-11,0.035161764808,4.150822336E-10,0.031857593344,1.730815878E-9,0.030973187326,5.207595743E-8,,,
6.0058441233,1.117225361E-10,3.0058818522,1.28790962E-10,1.2059225773,1.498516894E-10,0.60597766643,1.833180568E-10,0.30601057705,1.550025825E-10,0.12564606035,6.55746961E-11,0.0587915937,8.889367712E-11,0.03516481272,4.192811275E-10,0.031860711331,1.726769564E-9,0.030981300508,5.192957591E-8,,,
6.0058472487,1.130538505E-10,3.0058850177,1.30325567E-10,1.2059257864,1.516366039E-10,0.60598093459,1.854991319E-10,0.30601369431,1.548288894E-10,0.12564904433,6.63566087E-11,0.058795766608,8.885922715E-11,0.035167862735,4.235198903E-10,0.031863830297,1.722731421E-9,0.030986484371,5.181582304E-8,,,
6.0058503774,1.144010254E-10,3.0058881867,1.318784322E-10,1.205928999,1.534426969E-10,0.60598420624,1.877059443E-10,0.30601678211,1.54426588E-10,0.12565203202,6.714807124E-11,0.058799240329,8.844823506E-11,0.035170914887,4.277988884E-10,0.031866950245,1.718701436E-9,0.030989407231,5.17498903E-8,,,
6.0058535094,1.157642477E-10,3.005891359,1.334497722E-10,1.2059322149,1.55270214E-10,0.60598748139,1.896298708E-10,0.30601985327,1.547404018E-10,0.12565502358,6.794915698E-11,0.058802557985,8.839916425E-11,0.035173969194,4.321184704E-10,0.031870071173,1.714679598E-9,0.030993451003,5.16742871E-8,,,
6.0058566447,1.17143715E-10,3.0058945348,1.350398034E-10,1.2059354344,1.571194033E-10,0.60599063841,1.918669584E-10,0.30602287927,1.544453096E-10,0.12565801832,6.875977817E-11,0.058806736291,8.836650717E-11,0.035177025633,4.364789339E-10,0.031873193084,1.710665894E-9,0.031,5.155421535E-8,,,
6.0058597834,1.185396244E-10,3.0058977139,1.366487436E-10,1.2059386572,1.589905157E-10,0.60599352466,1.942090584E-10,0.30602574109,1.542487588E-10,0.12566101579,6.957996899E-11,0.058810214173,8.795599537E-11,0.035180084175,4.40880564E-10,0.031876315976,1.706660313E-9,0.03100001,5.153088389E-8,,,
6.0058629255,1.199521678E-10,3.0059008964,1.382768137E-10,1.2059418835,1.608838047E-10,0.6059963475,1.961403101E-10,0.3060284861,1.537754547E-10,0.12566401618,7.040991365E-11,0.05881353391,8.790756978E-11,0.035183144807,4.453236687E-10,0.031879439852,1.702662843E-9,0.03100003,5.155841472E-8,,,
6.0058660709,1.213815372E-10,3.0059040823,1.39924237E-10,1.2059451133,1.627995265E-10,0.6059992127,1.981752106E-10,0.30603156009,1.53946684E-10,0.12566701979,7.124980856E-11,0.058817717629,8.787669392E-11,0.035186207527,4.498085758E-10,0.031882564712,1.698673473E-9,0.03100007,5.165951494E-8,,,
6.0058692196,1.228279293E-10,3.0059072716,1.415912396E-10,1.2059483465,1.6473794E-10,0.606,1.984832354E-10,0.30603549259,1.532698611E-10,0.1256700267,7.209977668E-11,0.05882119968,8.746666129E-11,0.035189272333,4.543356152E-10,0.031885690556,1.69469219E-9,0.03100015,5.182212441E-8,,,
6.0058723717,1.242915459E-10,3.0059104643,1.432780498E-10,1.2059515831,1.666993068E-10,0.60600001,2.415425428E-10,0.30603913143,1.53360065E-10,0.1256730368,7.29598984E-11,0.058824521502,8.741887586E-11,0.035192339218,4.589051113E-10,0.031888817385,1.690718982E-9,0.03100031,5.219803872E-8,,,
6.0058755272,1.257725906E-10,3.0059136605,1.449848981E-10,1.2059548232,1.686838915E-10,0.60600003,2.403173615E-10,0.30604360649,1.52653307E-10,0.12567604998,7.383027329E-11,0.05882871065,8.738976952E-11,0.035195408175,4.635173875E-10,0.031891945199,1.686753838E-9,0.031000605068,5.288096976E-8,,,
6.005878686,1.272712678E-10,3.00591686,1.467120177E-10,1.2059580668,1.706919612E-10,0.60600007,2.377657925E-10,0.30604756537,1.526692774E-10,0.12567906627,7.471103512E-11,0.058832196881,8.698021504E-11,0.035198479197,4.681727727E-10,0.031895073999,1.682796746E-9,0.031000900136,5.35629238E-8,,,
6.0058818482,1.287877836E-10,3.005920063,1.484596444E-10,1.2059613139,1.727237861E-10,0.60600015,2.333866201E-10,0.3060524868,1.519449559E-10,0.12568208574,7.5602326E-11,0.058835520793,8.693306468E-11,0.035201552282,4.728716013E-10,0.031898203786,1.678847694E-9,0.031001195204,5.387926733E-8,,,
6.0058850138,1.303223467E-10,3.0059232693,1.502280166E-10,1.2059645644,1.747796389E-10,0.60600031,2.260206756E-10,0.3060568395,1.519042178E-10,0.12568510841,7.650427543E-11,0.058839715384,8.690571631E-11,0.035204627427,4.776142107E-10,0.031901334561,1.674906671E-9,0.031001718597,5.387452117E-8,,,
6.0058881827,1.318751694E-10,3.0059264791,1.520173751E-10,1.2059678184,1.768597955E-10,0.60600063,2.110475877E-10,0.30606145877,1.513962979E-10,0.12568813427,7.741700341E-11,0.058843205805,8.649663889E-11,0.035207704629,4.824009393E-10,0.031904466323,1.670973664E-9,0.031002565406,5.390491895E-8,,,
6.0058913551,1.334464665E-10,3.0059296924,1.538279634E-10,1.2059710759,1.789645344E-10,0.60600127,1.361282032E-10,0.30606451177,1.508984475E-10,0.1256911633,7.834063338E-11,0.05884653181,8.645011861E-11,0.035210783886,4.872321275E-10,0.031907599074,1.667048661E-9,0.031003870135,5.393606735E-8,,,
6.0058945308,1.350364541E-10,3.005932909,1.556600276E-10,1.2059743368,1.810941373E-10,0.60600255,1.532546128E-10,0.30606778838,1.509029931E-10,0.12569419551,7.927529725E-11,0.05885073186,8.642451666E-11,0.035213865196,4.921081182E-10,0.031910732814,1.663131652E-9,0.031005109654,5.39292395E-8,,,
6.0058977099,1.366453502E-10,3.0059361292,1.575138163E-10,1.2059776013,1.832488884E-10,0.60600483232,1.53679502E-10,0.3060723228,1.50570421E-10,0.1256972309,8.02211308E-11,0.058854226482,8.601591528E-11,0.035216948557,4.970292572E-10,0.031913867543,1.659222624E-9,0.03100627882,5.399068692E-8,,,
